color_id,color_hex,color_name,color_type
526,#E9CCC5,Guayaba Suave - 30YR 67/113,Soft Rojo
527,#DBCFD0,Cielo Ardiente - 67RR 66/044,Soft Rojo
528,#DBCFD0,Cielo Ardiente,Soft Rojo
529,#DFCFCC,Bizcocho Encantado - 19YR 67/058,Soft Rojo
530,#E7CBC7,Cuero Rosado - 10YR 67/100,Soft Rojo
531,#E7CBC7,Cuero Rosado,Soft Rojo
532,#DFCECB,Rosa Ceniza - 10YR 65/059,Soft Rojo
533,#D9CED1,Susurro - 30RR 64/043,Soft Rojo
534,#DCCECE,Blanco Ilusorio - 70RR 65/053,Soft Rojo
535,#DBCDCA,Gaita Francesa - 10YR 64/048,Soft Rojo
536,#DEC7CB,Helado de Champagne - 60RR 62/086,Soft Rojo
537,#DCCCC8,Poesía - 30YR 64/058,Soft Rojo
538,#D6CCCA,Ejecutivo - 70RR 64/034,Soft Rojo
539,#D6CCCA,Lugar de Afecto - 70RR 64/034,Soft Rojo
540,#E4C5C1,Helado Suave - 09YR 61/117,Soft Rojo
541,#D8C5C1,Mousse de Chocolate - 17YR 60/073,Soft Rojo
542,#D6C0BE,Rosa Puccini - 10YR 57/080,Soft Rojo
543,#D3BFC1,Malva de Invierno - 70RR 57/070,Soft Rojo
544,#DDB8B8,Lazo de Amor - 90RR 55/138,Soft Rojo
545,#CDB9C3,Malva Suave - 10RR 53/087,Soft Rojo
546,#D6B5B8,Rosa Restauración - 70RR 52/120,Soft Rojo
547,#D0B5BB,Bouquet de Rosas - 50RR 51/109,Soft Rojo
548,#E3B3A8,Inspiración Poética - 30YR 53/188,Soft Rojo
549,#DAB6AB,Jarrón de Cerámica - 40YR 53/149,Soft Rojo
550,#D8B2AE,Pabellón Rosa - 10YR 51/138,Soft Rojo
551,#D9B3A6,Tierra Rosa - 50YR 53/160,Soft Rojo
552,#CEB2AF,Rosa Marchita - 10YR 50/101,Soft Rojo
553,#C3B3B8,Vino Suave - 30RR 49/067,Soft Rojo
554,#CBB3AD,Escultura de Madera - 30YR 49/097,Soft Rojo
555,#CBB3AD,Escultura de Madera,Soft Rojo
556,#C8B2B0,Crema de Café - 10YR 49/082,Soft Rojo
557,#C1A4A9,Porción de Moras - 70RR 43/104,Soft Rojo
558,#D49C9B,Elementos Rústicos - 99RR 42/216,Soft Rojo
559,#D59B96,Flores Marchitas - 10YR 41/223,Soft Rojo
560,#C79CA3,Rosa Irlandesa - 70RR 40/168,Soft Rojo
561,#C29CA6,Malva Rosa - 50RR 39/154,Soft Rojo
562,#D99B8E,Beso Solar - 30YR 41/263,Soft Rojo
563,#B6A5A6,Impresionista - 70RR 41/065,Soft Rojo
564,#C199A3,Delicada Gamuza - 49RR 39/161,Soft Rojo
565,#C49F9A,Fulgor Africano - 12YR 40/146,Soft Rojo
566,#C49F9A,Fulgor Africano,Soft Rojo
567,#CF9597,Rosa Río - 90RR 39/226,Soft Rojo
568,#D89683,Sahara Soleado - 38YR 40/290,Soft Rojo
569,#B195A4,Perfume de Higo - 10RR 35/133,Soft Rojo
570,#BC9795,Santa Rosa - 10YR 37/143,Soft Rojo
571,#B18E93,Rosa Colonial - 70RR 32/139,Soft Rojo
572,#BA838D,Rosa Berberís - 70RR 30/216,Soft Rojo
573,#B38391,Rosedal - 50RR 29/198,Soft Rojo
574,#A48C95,Sonata - 30RR 30/103,Soft Rojo
575,#AC8B88,Sombra Mística - 10YR 30/133,Soft Rojo
576,#B18B83,Café Místico - 30YR 31/154,Soft Rojo
577,#B87C7E,Rosa Renacentista - 90RR 28/245,Soft Rojo
578,#B87C7E,Rosa Renacentista,Soft Rojo
579,#9F7E91,Poema - 10RR 26/163,Soft Rojo
580,#B27782,Rosa Rural - 70RR 26/240,Soft Rojo
581,#B97A77,Romance Rústico - 04YR 27/258,Soft Rojo
582,#A77987,Rosa Emoción - 42RR 26/194,Soft Rojo
583,#C27470,Rosa Madera - 10YR 27/323,Soft Rojo
584,#C57463,Abundante Rubor - 29YR 27/355,Soft Rojo
585,#B9746F,Dulce Amor - 10YR 25/284,Soft Rojo
586,#C57463,Abundante Rubor,Soft Rojo
587,#BF7567,Verano Indio - 30YR 26/330,Soft Rojo
588,#977F82,Barroco - 70RR 24/096,Soft Rojo
589,#977287,Vino Helado - 10RR 22/178,Soft Rojo
590,#A4726D,Tierra de Vino - 10YR 22/206,Soft Rojo
591,#AD6368,Rojo Mentira - 90RR 20/296,Soft Rojo
592,#AD6368,Rojo Mentira,Soft Rojo
593,#AD6368,Rojo Envejecido - 90RR 20/296,Soft Rojo
594,#976876,Rosa Real - 50RR 19/203,Soft Rojo
595,#966870,Rosa Capri - 70RR 19/190,Soft Rojo
596,#856772,Rojo Místico - 30RR 17/140,Soft Rojo
597,#A85958,Cereza Masticable - 04YR 18/324,Soft Rojo
598,#85686A,Rulo de Chocolate - 82RR 18/114,Soft Rojo
599,#8F6360,Meseta de Diamantes - 10YR 17/184,Soft Rojo
600,#93645B,Calle de Ladrillos - 30YR 18/212,Soft Rojo
601,#A65B4D,Arcilla Quemada - 30YR 17/341,Soft Rojo
602,#816469,Raíz de Rosal - 70RR 16/116,Soft Rojo
603,#B05446,Vasija de Terracota - 26YR 18/404,Soft Rojo
604,#915165,Jalea de Ciruela Claro - 50RR 15/266,Soft Rojo
605,#7D596E,Del Monte - 10RR 14/186,Soft Rojo
606,#AA4D4C,Rosa Suave - 10YR 16/407,Soft Rojo
607,#9C4C49,Salsa * - 10YR 14/348,Soft Rojo
608,#864F5A,Pluma Roja - 70RR 13/233,Soft Rojo
609,#715862,Higo Suave - 30RR 13/116,Soft Rojo
610,#8A4B56,Begonia Osada - 72RR 13/253,Soft Rojo
611,#854459,Reina - 50RR 11/286,Soft Rojo
612,#9A4C3C,Rojo Henna - 30YR 14/365,Soft Rojo
613,#9A4C3C,Rojo Henna,Soft Rojo
614,#9B3D3F,Baño Oriental - 05YR 13/387,Soft Rojo
615,#84474B,Rojo Tribal - 90RR 11/257,Soft Rojo
616,#7E434E,Rojo Tapiz - 70RR 10/250,Soft Rojo
617,#973E34,Caoba Imponente - 21YR 13/383,Soft Rojo
618,#944032,Carmín Aterciopelado - 30YR 11/393,Soft Rojo
619,#6B4A50,Cabernet - 70RR 10/140,Soft Rojo
620,#734150,Malbec - 50RR 10/229,Soft Rojo
621,#79493F,Virola de Cobre - 30YR 11/219,Soft Rojo
622,#6A4253,Borgoña Vibrante - 30RR 09/187,Soft Rojo
623,#853643,Aroma de Vino - 80RR 10/306,Soft Rojo
624,#6B3C50,Sangre de Dragón - 32RR 09/203,Soft Rojo
625,#823F33,Chocolate y Pimienta - 30YR 10/314,Soft Rojo
626,#80373A,Jalea Sueca * - 98RR 10/318,Soft Rojo
627,#783C3A,Rojo Colonia - 10YR 09/250,Soft Rojo
628,#743347,Terciopelo Escarlata - 54RR 09/276,Soft Rojo
629,#7E3C33,Delicia de Café - 23YR 10/308,Soft Rojo
630,#7C3B31,Rojo Libertad - 30YR 07/354,Soft Rojo
631,#683748,Ciruela Salvaje - 48RR 08/222,Soft Rojo
632,#713E34,Sequoia Antigua - 30YR 08/236,Soft Rojo
633,#603250,Toque de Ciruela - 12RR 07/229,Soft Rojo
634,#5E354C,Berenjena Profundo - 13RR 06/179,Soft Rojo
635,#862A2E,Pájaro de Fuego - 02YR 09/373,Soft Rojo
636,#6E3936,Borgoña - 11YR 07/229,Soft Rojo
637,#6F3B33,Marrón Quemado - 23YR 08/237,Soft Rojo
638,#832930,Orquídea Rubí - 00YR 08/409,Soft Rojo
639,#5D3944,Ciruela Osado - 48RR 08/146,Soft Rojo
640,#752B3A,Uva Francesa * - 76RR 08/316,Soft Rojo
641,#5D3944,Ciruela Osado,Soft Rojo
642,#782E34,Expreso de Oriente * - 96RR 08/311,Soft Rojo
643,#86252B,Sensación Española - 01YR 09/386,Soft Rojo
644,#5F373D,Jalea de Ciruela Oscuro - 72RR 07/173,Soft Rojo
645,#6B3136,Vino Clásico - 09YR 05/305,Soft Rojo
646,#68303A,Granate Vibrante - 80RR 07/260,Soft Rojo
647,#722F2E,Marrón Intenso - 05YR 08/272,Soft Rojo
648,#71312C,Clarete Californiano - 12YR 07/279,Soft Rojo
649,#6B2C31,Rojo Tierra - 95RR 07/271,Soft Rojo
650,#623133,Caoba Envejecido - 98RR 06/206,Soft Rojo
651,#603231,Chocolate con Chili - 01YR 07/180,Soft Rojo
652,#533236,Granadero - 75RR 06/129,Soft Rojo
653,#503137,Vino de Mesa - 78RR 06/137,Soft Rojo
654,#492D35,Casis Jugoso - 52RR 06/105,Soft Rojo
655,#4E2A30,Sinfonía Granate - 72RR 05/147,Soft Rojo
656,#D8A265,Vicuña Albalux,Naranja popular
657,#F4974A,Dulce Naranja,Naranja popular
658,#B27A42,Ocre Duralba,Naranja popular
659,#A46D52,Teja Duralba,Naranja popular
660,#AF703D,Castaño Albalux,Naranja popular
661,#A07146,Ocre Madeira Satinol,Naranja popular
662,#DD5222,Naranja Esm Std,Naranja popular
663,#AE6F28,Ocre Albalux,Naranja popular
664,#CA3819,Naranja Alablux,Naranja popular
665,#76594B,Marrón Duralba,Naranja popular
666,#694330,Chocolate Esm Std,Naranja popular
667,#F3EDE8,Primer Amanecer - 50YR 87/019,Naranja
668,#F8E8DC,Talco de Bebé - 90YR 84/076,Naranja
669,#EFE7E3,Esencia de Rosa - 50YR 83/035,Naranja
670,#F4E8DA,Mañana Exuberante - 14YY 83/075,Naranja
671,#F4E8DA,Durazno Blanco - 10YY 83/071,Naranja
672,#FAE7D3,Toque de Melaza - 08YY 83/117,Naranja
673,#F4E6DA,Adorable Durazno - 99YR 85/075,Naranja
674,#F0E5DE,Rosa Azúcar - 50YR 83/040,Naranja
675,#F4E5D9,Campos de Algodón - 90YR 83/070,Naranja
676,#F3E6D9,Susurro de Ángeles - 99YR 83/059,Naranja
677,#F4E5D7,Aurora - 00YY 83/080,Naranja
678,#F2E2D9,Rosa Alabastro - 60YR 83/060,Naranja
679,#F7E2D3,Caracola del Mar - 82YR 81/106,Naranja
680,#F4E4D2,Orquídea Durazno - 10YY 83/100,Naranja
681,#F5DCD3,Rosa Mimosa - 32YR 78/106,Naranja
682,#F5DCD0,Rubor Leve - 57YR 77/102,Naranja
683,#FAE0C3,Crepe de Naranja - 11YY 79/170,Naranja
684,#F4D9D0,Talco Rosado - 40YR 75/107,Naranja
685,#EFDCD2,Toallas Mullidas - 67YR 77/081,Naranja
686,#F4D8CE,Champagne Rosado - 50YR 75/111,Naranja
687,#F3D9CD,Biscuit Durazno - 60YR 76/105,Naranja
688,#F5DFC4,Goma de Mascar - 20YY 78/146,Naranja
689,#F8D7C3,Durazno Intenso - 78YR 74/155,Naranja
690,#F9DBBD,Polvo de Durazno - 10YY 78/188,Naranja
691,#F2D4C2,Durazno Rosado - 74YR 71/141,Naranja
692,#F4D4BF,Soplo de Durazno - 80YR 72/159,Naranja
693,#F8CEC0,Durazno Pasión - 46YR 69/173,Naranja
694,#F4D1C1,Juegos de Bebés - 59YR 70/153,Naranja
695,#F3D4BD,Arena de Bali - 90YR 72/159,Naranja
696,#F8D6B3,Papaya - 06YY 75/218,Naranja
697,#F1D6BA,Luz de Durazno - 10YY 72/172,Naranja
698,#FED6AB,Gengibre Cristalizado - 11YY 74/263,Naranja
699,#EECCC4,Rosa Vino - 30YR 68/127,Naranja
700,#F2CEBE,Luz de la Alborada - 60YR 70/151,Naranja
701,#F9D1AA,Flor de Naranja - 05YY 72/254,Naranja
702,#F4C4BA,Sol Poniente - 23YR 66/193,Naranja
703,#FBCAAA,Durazno Especial - 81YR 67/247,Naranja
704,#F3CCB0,Sidra de Naranja - 87YR 67/204,Naranja
705,#F3C7B3,Granada Perfumada - 60YR 65/196,Naranja
706,#F0C8B0,Bronce Antílope - 80YR 65/185,Naranja
707,#F3C0A9,Salmón Sensacional - 61YR 61/229,Naranja
708,#EEC4A9,Durazno Notorio - 83YR 62/211,Naranja
709,#F1BCA9,Sensación Siena - 49YR 59/226,Naranja
710,#FEC68D,Néctar de Damasco - 36YY 66/349,Naranja
711,#F1BCA4,Rosa Salmón - 60YR 59/261,Naranja
712,#F2B4A9,Flor de Coral - 21YR 57/250,Naranja
713,#FFBB93,Papaya Sabrosa - 73YR 61/343,Naranja
714,#F9C292,Frambuesa Americana - 98YR 65/333,Naranja
715,#F6B99D,Durazno Batido - 61YR 60/282,Naranja
716,#FABC90,Infusión Terracota - 85YR 60/336,Naranja
717,#F7ACA1,Tinte de Flamenco - 18YR 54/304,Naranja
718,#F0BC94,Toque de Damasco - 90YR 57/293,Naranja
719,#F2B895,Torbellino de Durazno - 80YR 57/293,Naranja
720,#EFB499,Ritual Rosado - 60YR 55/271,Naranja
721,#FFBE7A,Villa Toscana - 99YR 62/459,Naranja
722,#F0B195,Tierra del Durazno - 60YR 54/287,Naranja
723,#EDA798,Reflejo de Salmón - 31YR 50/290,Naranja
724,#F6B180,Durazno Delicioso - 83YR 54/381,Naranja
725,#F6A58B,Crema de Pitanga - 48YR 50/372,Naranja
726,#F1A888,Cactus Navideño - 58YR 53/342,Naranja
727,#EEA986,Durazno Etéreo - 63YR 50/340,Naranja
728,#F4A481,Jugo de Durazno - 58YR 49/379,Naranja
729,#EBA984,Mamón Papaya - 70YR 49/332,Naranja
730,#F8A476,Durazno Vital - 68YR 50/429,Naranja
731,#F4AC71,Melón Anaranjado - 90YR 54/440,Naranja
732,#FFAE62,Citrus - 02YY 55/518,Naranja
733,#ECA779,Durazno Maduro - 80YR 49/382,Naranja
734,#EBAA76,Atardecer en Colorado - 90YR 49/382,Naranja
735,#E19B8D,Rosa Adobe - 30YR 43/295,Naranja
736,#F09D7C,Ponche de Durazno - 56YR 48/398,Naranja
737,#EC9486,Salmón Fresco - 23YR 45/369,Naranja
738,#F39578,Coral Naranja - 42YR 43/439,Naranja
739,#E99B78,Amante - 60YR 44/378,Naranja
740,#F5A265,Abanico Marino - 86YR 49/493,Naranja
741,#E79D75,Ola de Calor - 70YR 44/378,Naranja
742,#EC9F6C,Naranja Folclore - 80YR 45/427,Naranja
743,#E8A06C,Fantasía de Júpiter - 84YR 46/409,Naranja
744,#DE8F7F,Rosa Durazno - 30YR 38/337,Naranja
745,#E09B6C,Jengibre Jamaiquino - 80YR 42/387,Naranja
746,#E58A77,Melodía de la Tierra - 32YR 38/392,Naranja
747,#E5906A,Salmón Suave - 60YR 40/423,Naranja
748,#E18479,Pizca de Durazno - 18YR 36/386,Naranja
749,#F19754,Mandarina - 83YR 44/540,Naranja
750,#E29859,Valencia - 90YR 41/472,Naranja
751,#E68D5A,Mandarina Deliciosa - 69YR 39/474,Naranja
752,#E9855D,Pleno Florecer - 52YR 37/501,Naranja
753,#E47969,Celebración - 25YR 34/473,Naranja
754,#E3865D,Templo - 60YR 36/468,Naranja
755,#E18959,Algodón de la India - 70YR 36/468,Naranja
756,#F08948,Naranja del Desierto - 78YR 39/593,Naranja
757,#E58C4F,Sol de Samoa - 80YR 37/516,Naranja
758,#ED8B45,Naranja Efímero - 78YR 39/576,Naranja
759,#F37C4B,Mandarín Exótico - 55YR 36/590,Naranja
760,#DA8953,Mamón Escarchado - 80YR 34/468,Naranja
761,#DD7B59,Cinabrio - 50YR 32/460,Naranja
762,#E16F5F,Coral Oriental - 26YR 30/511,Naranja
763,#D27563,Flamenco Antiguo - 30YR 29/421,Naranja
764,#D47A5C,Casa Bonita - 50YR 30/417,Naranja
765,#E0843F,Amapola Oriental - 80YR 34/561,Naranja
766,#DD883A,Gloria de la Cosecha - 90YR 34/561,Naranja
767,#F17831,Duelo Tanguero * - 65YR 35/659,Naranja
768,#E16553,Jazz de Bongo - 28YR 29/561,Naranja
769,#D77E44,Aroma de Madera - 80YR 31/508,Naranja
770,#D38043,Rayas de Tigre - 80YR 32/489,Naranja
771,#DA783E,Cosecha de Especias - 70YR 29/559,Naranja
772,#DE6546,Atardecer Caribeño - 40YR 28/563,Naranja
773,#DC703D,Ave Exótica - 60YR 29/559,Naranja
774,#CD6555,Tulipán Africano - 30YR 25/463,Naranja
775,#CC6D4B,Cidro Hirviente - 50YR 26/461,Naranja
776,#CC6552,Sabor a Tango - 28YR 25/461,Naranja
777,#E2712B,Naranjal * - 70YR 30/651,Naranja
778,#D77E29,Topacio Soleado * - 90YR 31/605,Naranja
779,#E56E27,Naranja Fiesta * - 68YR 28/701,Naranja
780,#D06740,Caminatas Otoñales - 48YR 26/519,Naranja
781,#E16233,Sol Ardiente * - 49YR 27/627,Naranja
782,#CC7436,Bronce Fundido - 80YR 27/530,Naranja
783,#DC7525,Licor de Naranja * - 80YR 28/650,Naranja
784,#C77338,Estallido de Azafrán - 75YR 27/487,Naranja
785,#D4623C,Mandarín - 50YR 25/556,Naranja
786,#CA5B4A,Rojo Insignia - 30YR 21/505,Naranja
787,#D96630,Caqui Naranja - 60YR 26/605,Naranja
788,#D4692E,Llama del Atardecer * - 63YR 26/584,Naranja
789,#D66B29,Caleidoscopio - 70YR 26/605,Naranja
790,#CD6F27,Polen de Lila - 76YR 27/558,Naranja
791,#D35338,Naranja en Llamas * - 34YR 23/583,Naranja
792,#D35338,Naranja en Llamas *,Naranja
793,#DA5D23,Fuegos Artificiales * - 55YR 24/666,Naranja
794,#CF4D3D,Rojo Cardenal * - 30YR 20/595,Naranja
795,#C86C25,Aderezo Caribeño - 80YR 24/569,Naranja
796,#C37120,Dulce de Zapallo - 90YR 23/569,Naranja
797,#C16130,Tierra Egipcia - 70YR 19/557,Naranja
798,#CD4A38,Shangai * - 29YR 19/621,Naranja
799,#D04F27,Naranja Chino * - 50YR 18/650,Naranja
800,#BE5A2B,Caqui Maduro * - 60YR 19/557,Naranja
801,#CA5322,Ralladura de Naranja * - 52YR 21/567,Naranja
802,#B9483C,Rojo Routelle - 22YR 18/488,Naranja
803,#C8402F,Lugar de Fiesta * - 31YR 18/648,Naranja
804,#AE5138,Horno Ardiente - 38YR 17/442,Naranja
805,#B25431,Cobre Anaranjado - 53YR 17/504,Naranja
806,#C33F28,Sensación Cereza * - 30YR 18/596,Naranja
807,#B54131,Rojo Pekín - 30YR 15/550,Naranja
808,#A34140,Llama Antigua * - 10YR 13/437,Naranja
809,#A43E2D,Rojo Vesubio * - 30YR 13/471,Naranja
810,#AB392B,Pimiento * - 26YR 14/548,Naranja
811,#A23530,Teatro de Títeres - 17YR 13/463,Naranja
812,#F2EBE3,Seda Suculenta - 11YY 85/042,Soft Naranja
813,#F2E7DF,Beso Suave - 70YR 83/051,Soft Naranja
814,#F0E8E0,Nacarado - 90YR 83/044,Soft Naranja
815,#F0E8DF,Fractal - 00YY 83/034,Soft Naranja
816,#F3E3DA,Licor de Pitanga - 51YR 83/054,Soft Naranja
817,#F0E4DB,Momento Primaveral - 90YR 81/058,Soft Naranja
818,#F1E4D7,Durazno Real - 00YY 83/069,Soft Naranja
819,#EDE1D5,Marea Blanca - 08YY 78/069,Soft Naranja
820,#F1E1CF,Toque de Azúcar - 17YY 79/105,Soft Naranja
821,#F5DECE,Seda Durazno - 80YR 77/115,Soft Naranja
822,#EFDDD1,Bizcocho de Castaña - 80YR 76/086,Soft Naranja
823,#F4DDCC,Yogur de Durazno - 90YR 77/115,Soft Naranja
824,#EDDCD2,Blanco Anís - 70YR 75/075,Soft Naranja
825,#EFDCCF,Fantasía Calma - 90YR 76/086,Soft Naranja
826,#F3DDC9,Duraznero - 00YY 77/124,Soft Naranja
827,#EFDFCB,Copos de Arroz - 20YY 77/110,Soft Naranja
828,#E9DCD3,Polvo de Arroz - 80YR 75/057,Soft Naranja
829,#EDDAD1,Rosa Bata - 60YR 75/075,Soft Naranja
830,#E7DCD5,Inspiración - 70YR 74/045,Soft Naranja
831,#EBDCD0,Fuente de Juventud - 90YR 75/072,Soft Naranja
832,#F0DCC9,Mañana Luminosa - 01YY 75/115,Soft Naranja
833,#ECDBCD,Papel Reciclado - 00YY 76/088,Soft Naranja
834,#E7DBD0,Pétalo de Rosa - 10YY 74/063,Soft Naranja
835,#E5DAD3,Gamuza Rosa - 80YR 74/043,Soft Naranja
836,#E5D9D4,Nube Angelical - 50YR 74/043,Soft Naranja
837,#E8DBCE,Algodón Crudo - 00YY 75/071,Soft Naranja
838,#E6D8D1,Eternidad - 50YR 74/054,Soft Naranja
839,#EED3C1,Durazno Matinal - 86YR 70/136,Soft Naranja
840,#EAD2C3,Rosa Ópera - 80YR 69/114,Soft Naranja
841,#E1D2CA,Sensación de Arena - 74YR 68/064,Soft Naranja
842,#EBCFC2,Biscuit Naranja - 60YR 68/118,Soft Naranja
843,#E7D0C3,Secreto Oculto - 70YR 68/102,Soft Naranja
844,#EACDC2,Rosa Poción - 50YR 68/114,Soft Naranja
845,#EACEC0,Dulce Rubor - 70YR 68/118,Soft Naranja
846,#E4D1C2,Cuento Nostálgico - 90YR 68/100,Soft Naranja
847,#E1D0C3,Almendra Suave - 90YR 67/085,Soft Naranja
848,#E3CCC3,Rosa Pueblo - 50YR 66/091,Soft Naranja
849,#EDD0AE,Mousse de Galletita - 17YY 68/203,Soft Naranja
850,#EED0AC,Vara de Mimbre - 20YY 67/216,Soft Naranja
851,#E1CBBE,Arena Salmón - 75YR 64/102,Soft Naranja
852,#E1CBBE,Arena de Canoa - 75YR 64/102,Soft Naranja
853,#EFCCAB,Mousse de Durazno - 00YY 67/212,Soft Naranja
854,#E9C9B2,Diosa del Durazno - 90YR 64/166,Soft Naranja
855,#DFC6B0,Travertino - 00YY 62/144,Soft Naranja
856,#E7C4A6,Terraplén - 99YR 61/205,Soft Naranja
857,#D6BFB7,Rosa del Desierto - 50YR 58/093,Soft Naranja
858,#E1BCA7,Coral Real - 80YR 57/179,Soft Naranja
859,#E4B8A5,Rubor Naranja - 60YR 56/190,Soft Naranja
860,#DCBEA4,Comino - 00YY 56/173,Soft Naranja
861,#D8BCAA,Piel Auténtica - 82YR 55/140,Soft Naranja
862,#E5B4A3,Flor de Loto - 50YR 55/201,Soft Naranja
863,#E1B7A3,Calor del Desierto - 70YR 56/190,Soft Naranja
864,#DBB6A6,Aguada de Siena - 59YR 53/163,Soft Naranja
865,#EAB696,Pera Silvestre - 80YR 55/266,Soft Naranja
866,#E7B794,Amarillo Dulce - 90YR 55/266,Soft Naranja
867,#CCB19F,Siesta Relajante - 84YR 49/139,Soft Naranja
868,#E6B580,Trigo Dorado - 10YY 53/337,Soft Naranja
869,#D6AD97,Almendras a la Miel - 70YR 48/195,Soft Naranja
870,#DCA896,Reflejo de Coral - 50YR 48/219,Soft Naranja
871,#E3B383,Dulce Nougat - 02YY 52/318,Soft Naranja
872,#D1B098,Trigo Suave - 90YR 48/183,Soft Naranja
873,#D6A78A,Muffin - 80YR 46/243,Soft Naranja
874,#D9A387,Melón Perfumado - 70YR 45/261,Soft Naranja
875,#DC9C86,Mañana del Desierto - 50YR 44/287,Soft Naranja
876,#E0A678,Pasta de Maní - 90YR 46/346,Soft Naranja
877,#D99F7A,Trigo Integral - 80YR 44/311,Soft Naranja
878,#D8967B,Otoño Cálido - 60YR 40/297,Soft Naranja
879,#D2A074,Tesoro de Córcega - 00YY 43/304,Soft Naranja
880,#D09D6E,Miel de Crème Brûlée - 98YR 41/326,Soft Naranja
881,#C49A7A,Colinas Rodantes - 90YR 38/239,Soft Naranja
882,#CC907B,Sombra de Cedro - 50YR 36/263,Soft Naranja
883,#CC907B,Sombra de Cedro,Soft Naranja
884,#BE9B7C,Cáscara de Cebolla - 00YY 37/221,Soft Naranja
885,#CF966E,Polvo de Marte - 82YR 38/316,Soft Naranja
886,#C1957D,Sonora - 70YR 35/216,Soft Naranja
887,#CD8E6C,Coral del Mar - 70YR 35/332,Soft Naranja
888,#D8935B,Panal de Miel - 90YR 38/427,Soft Naranja
889,#D08E61,Camino de Arces - 80YR 35/383,Soft Naranja
890,#B48D7C,Cuero Auténtico - 57YR 32/176,Soft Naranja
891,#AF907B,Suela - 85YR 32/167,Soft Naranja
892,#C2886B,Moca Suave - 66YR 33/286,Soft Naranja
893,#BF8E63,Árbol Otoñal - 96YR 33/309,Soft Naranja
894,#C58961,Bronce Montura - 80YR 32/339,Soft Naranja
895,#CD8161,Tierra del Fuego - 60YR 31/368,Soft Naranja
896,#CD8161,Tierra del Fuego,Soft Naranja
897,#D48B4C,Bronceado Dorado - 90YR 34/468,Soft Naranja
898,#CD8555,Néctar Dorado - 80YR 31/419,Soft Naranja
899,#AF7F6B,Muros de Arcilla - 57YR 27/226,Soft Naranja
900,#C2794F,Extremo Sur - 70YR 27/404,Soft Naranja
901,#C2794F,Extremo Sur,Soft Naranja
902,#B37A54,Rubor de Otoño - 80YR 26/323,Soft Naranja
903,#AD7A51,Floresta - 90YR 25/323,Soft Naranja
904,#BB7546,Macchiato Matutino - 77YR 26/391,Soft Naranja
905,#B86C51,Ambar Terroso - 50YR 23/365,Soft Naranja
906,#AD6C55,Vasija de Arcilla - 50YR 21/318,Soft Naranja
907,#BE6B44,Naranja Pekín - 60YR 24/439,Soft Naranja
908,#A27653,Relieve en Cobre - 90YR 23/274,Soft Naranja
909,#AE684A,Teja Continental - 54YR 22/344,Soft Naranja
910,#A17247,Deleite de Caramelo - 93YR 22/305,Soft Naranja
911,#976856,Cobre Suave - 50YR 18/223,Soft Naranja
912,#976856,Cobre Suave,Soft Naranja
913,#9E7043,Cappuccino - 00YY 21/321,Soft Naranja
914,#9E7043,Cappuccino,Soft Naranja
915,#B4662F,Té de la India - 80YR 20/488,Soft Naranja
916,#A4673C,Licor de Chocolate - 80YR 19/378,Soft Naranja
917,#AE6335,Moneda de Cobre - 70YR 19/432,Soft Naranja
918,#A55E43,Marrón Ardilla - 52YR 18/350,Soft Naranja
919,#AE6830,Joya Barroca - 90YR 19/487,Soft Naranja
920,#A75B34,Caramelo Picante - 62YR 18/397,Soft Naranja
921,#AE562D,Herrumbre - 60YR 16/464,Soft Naranja
922,#8C5B48,Cordobés - 50YR 15/243,Soft Naranja
923,#9A5C38,Danza en la Arena * - 70YR 16/345,Soft Naranja
924,#9F5E2E,Tesoro Valioso * - 80YR 17/406,Soft Naranja
925,#A25D2C,Sueño Sevillano - 75YR 18/393,Soft Naranja
926,#9A5238,Rojo Alfarero - 50YR 15/377,Soft Naranja
927,#995F2C,Dorado Antiguo - 90YR 16/406,Soft Naranja
928,#8E5637,Bosque en Llamas - 64YR 14/300,Soft Naranja
929,#8F5833,Castaña Española - 80YR 13/325,Soft Naranja
930,#994C33,Ardor - 50YR 12/406,Soft Naranja
931,#994C33,Fogón de Leña - 50YR 12/406,Soft Naranja
932,#8B4C3F,Verano Siciliano - 30YR 12/292,Soft Naranja
933,#84563C,Casa de Jengibre - 70YR 13/259,Soft Naranja
934,#954F2E,Rojizo Profundo * - 60YR 13/371,Soft Naranja
935,#8A5631,Bruma de Expresso - 77YR 14/306,Soft Naranja
936,#70563E,Licor de Café - 00YY 12/173,Soft Naranja
937,#864833,Tobogán de Lodo - 46YR 12/287,Soft Naranja
938,#7A4D3A,Caramelo de Chocolate - 52YR 12/212,Soft Naranja
939,#7A4D3A,Caramelo de Chocolate,Soft Naranja
940,#874531,Especia Fuerte - 39YR 11/342,Soft Naranja
941,#7E4D32,Castaña de Otoño - 70YR 11/279,Soft Naranja
942,#735237,Fango del Missisippi - 89YR 12/197,Soft Naranja
943,#794532,Pimienta Ardiente - 45YR 11/240,Soft Naranja
944,#724232,Ladrillo Rojo - 50YR 09/244,Soft Naranja
945,#F4D3A1,Marfil Seda Albalux,Dorado Popular
946,#E8C189,Crema Esm Std,Dorado Popular
947,#D5AE6F,Crema Albalux,Dorado Popular
948,#FABB33,Amarillo Duralba,Dorado Popular
949,#F0B43E,Canarias Satinol,Dorado Popular
950,#FFB40C,Amarillo Esm Std,Dorado Popular
